Nummer;Klas;Tekstnaam;Veld;Code;Veldnummer;Verbandnummer;Dataset
2818;A3A;Metro;is er meer eten en goede leefomstandigheden voor vissen;c;4;0;Veni
2828;A3A;Metro;meer algen;c;4;0;Veni
2829;A3A;Metro;meer algen;c;4;0;Veni
3008;MA3B;Metro;hebben andere vissen en zeedieren meer eten;c;4;0;Veni
3101;H4NE3;Metro;konden de metro er niet door;c;4;0;Veni
3215;VG2A;Metro;is er meer eten voor vissen;c;4;0;Veni
3217;VG2A;Metro;meer koraal;c;4;0;Veni
3718;hv3b;Metro;planten groeien + koraal;c;4;0;Veni
3726;hv3b;Metro;hebben vissen geen eten meer;c;4;0;Veni
4004;v4hg;Metro;kwam er een kans voor begroeiing;c;4;0;Veni
4012;v4hg;Metro;daar kwam voedsel voor vissen op;c;4;0;Veni
4013;v4hg;Metro;meer leefruimte voor zeedieren;c;4;0;Veni
4017;v4hg;Metro;werd er onderzoek gedaan naar het rif;c;4;0;Veni
4020;v4hg;Metro;zeedieren en onderzee leven komt op de wagons;c;4;0;Veni
4101;h4b;Metro;meer kleine water organisme;c;4;0;Veni
4206;A2B;Metro;begonnen er planten te groeien;c;4;0;Veni
4209;A2B;Metro;400 keer zo veel rif als eerst;c;4;0;Veni
4216;A2B;Metro;worden oceaanbodems dieper;c;4;0;Veni
4408;2V2A;Metro;veel metaal;c;4;0;Veni
4409;2V2A;Metro;gaan er vissen dood;c;4;0;Veni
4410;2V2A;Metro;vissen gaan dood;c;4;0;Veni
4414;2V2A;Metro;meer leeftruimte voor zeedieren;c;4;0;Veni
4716;V2BGS;Metro;zijn de metrowagen tot zinker gebracht;c;4;0;Veni
4815;p2vb;Metro;is er een eiland ontstaan;c;4;0;Veni
5523;5VWO;Metro;trekt algen aan en andere kleine zeedieren;c;4;0;Veni
5601;2M;Metro;…honderd maal zo groot;c;4;0;Veni
6008;h4a;Metro;meer leefruimte vissen en zeedieren;c;4;0;Veni
6025;h4a;Metro;meer planten;c;4;0;Veni
104;1;Metro;leefgebied groter;c;5;0;Veni
121;1;Metro;ontstaat er een grotere leefomgeving;c;5;0;Veni
228;2;Metro;vissen kunnen beter leven;c;5;0;Veni
309;3;Metro;betere vangst;c;5;0;Veni
317;3;Metro;kunnen meer dieren overleven;c;5;0;Veni
414;4;Metro;kunnen wij meer vissen voor zeedieren;c;5;0;Veni
601;6;Metro;is het aantal metrowagens gedaald;c;5;0;Veni
611;6;Metro;toename zuurstofproductie;c;5;0;Veni
710;7;Metro;meer vogels;c;5;0;Veni
909;9;Metro;crisis;c;5;0;Veni
1006;10;Metro;plankon;c;5;0;Veni
1111;11;Metro;gaan waterdien dood;c;5;0;Veni
1404;14;Metro;meer eten;c;5;0;Veni
1417;14;Metro;minder vertrouwen;c;5;0;Veni
1501;15;Metro;nieuw gebied;c;5;0;Veni
1519;15;Metro;meer reliëf;c;5;0;Veni
1918;19;Metro;betere leefruimte voor vissen en gezondere vissen;c;5;0;Veni
2019;20;Metro;mensen krijgen makreel en vissen;c;5;0;Veni
2023;20;Metro;meer vissenvlees;c;5;0;Veni
2114;21;Metro;verliezen;c;5;0;Veni
2603;V2B;Metro;meer rif in USA;c;5;0;Veni
3101;H4NE3;Metro;gingen duiker het opduiken;c;5;0;Veni
3222;VG2A;Metro;zijn er meer dieren in het water bij de VS;c;5;0;Veni
3323;V3X;Metro;kan men er goed vissen;c;5;0;Veni
3709;hv3b;Metro;hebben dieren nu meer voedsel;c;5;0;Veni
3726;hv3b;Metro;gaan vissen dood;c;5;0;Veni
4017;v4hg;Metro;kwam er een gedeelte van new york erbij;c;5;0;Veni
4028;v4hg;Metro;meer zeedieren;c;5;0;Veni
4105;h4b;Metro;is het koraal rif heel erg uitgebreid;c;5;0;Veni
4117;h4b;Metro;zeebodem wordt meer leefbaar voor vissen;c;5;0;Veni
4212;A2B;Metro;is er veel meer leefruimte voor zeedieren;c;5;0;Veni
4216;A2B;Metro;onststaan aardbevingen;c;5;0;Veni
4303;havo4;Metro;word de oceaan schoner en gezonder;c;5;0;Veni
4310;havo4;Metro;zachtere bodem;c;5;0;Veni
4314;havo4;Metro;kunnen ze meer vissen vangen;c;5;0;Veni
4315;havo4;Metro;goed voor zeeflora;c;5;0;Veni
4408;2V2A;Metro;duur;c;5;0;Veni
4409;2V2A;Metro;hebben we minder visjes om te eten;c;5;0;Veni
4410;2V2A;Metro;minder vis om te eten;c;5;0;Veni
4716;V2BGS;Metro;kunnen ze niet rijden met de metro;c;5;0;Veni
4719;V2BGS;Metro;zijn er meer vissen die gevangen worden;c;5;0;Veni
5213;5vwo ;Metro;ook … organismen 400x groter dan eerst;c;5;0;Veni
6013;h4a;Metro;Amerika gaat oplossing zoeken;c;5;0;Veni
15T2F;3G;Metro;Overig afval metrowagons moet weg ;c;1;0;JOL1
18T1F;H3D ;Metro;999;c;1;0;JOL1
18T3F;A3;Metro;Weinig vissen in zee voor NY;c;1;0;JOL1
19T4F;A3;Metro;Amerika;c;1;0;JOL1
21T5F;3G;Metro;Amerika had dus veel metrowagons ;c;1;0;JOL1
21T6F;H3C;Metro;Gebied op zeebodem weinig relief ;c;1;0;JOL1
30T3;H3D ;Metro;Weinig onderwaterleven kust VS ;c;1;0;JOL1
3T1O;H3D ;Metro;Metrowagons afgedankt ;c;1;0;JOL1
3T5;3G;Metro;Vuil in rode metrowagons ;c;1;0;JOL1
6T3;H3D ;Metro;Grote zeevlakten van 314 km;c;1;0;JOL1
6T6;H3C;Metro;New York;c;1;0;JOL1
6T6O;3G;Metro;ongebruikte wagons ;c;1;0;JOL1
9T1F;3G;Metro;Oude metrowagons met afval moeten weg ;c;1;0;JOL1
9T5F;H3D ;Metro;Diepste punt oceaan 4 km USA kust ;c;1;0;JOL1
17T1F;H3C;Metro;er ontstaat een nieuw rif;c;2;0;JOL1
17T2F;A3;Metro;Sinds 2001;c;2;0;JOL1
21T5F;3G;Metro;Ze wilden van de metrowagons af ;c;2;0;JOL1
22T2O;A3;Metro;Ontstaat rif ;c;2;0;JOL1
24T4;3G;Metro;Zij werden niet meer gebruikt en moesten weg ;c;2;0;JOL1
6T6;H3C;Metro;Atlantische oceaan;c;2;0;JOL1
9T5F;H3D ;Metro;Weinig relief ;c;2;0;JOL1
12T2F;H3C;Metro;Red birds ;c;3;0;JOL1
12T4F;H3D ;Metro;Het zand werd beter ;c;3;0;JOL1
17T2F;A3;Metro;Meer groei van koraal ;c;3;0;JOL1
19T4F;A3;Metro;Meer relief ;c;3;0;JOL1
21T4;H3D ;Metro;Er ontstaat een rif ;c;3;0;JOL1
21T4;H3E;Metro;Er onstaat een rif ;c;3;0;JOL1
21T6F;H3C;Metro;Minder milieu vervuiling ;c;3;0;JOL1
24T4;3G;Metro;de zeebodem had van zichzelf weinig zeedieren door de zanderige ondergrond ;c;3;0;JOL1
3T1O;H3D ;Metro;Algen beginnen zich te vormen ;c;3;0;JOL1
9T1F;3G;Metro;Alles weg ;c;3;0;JOL1
24T1F;H3D ;Metro;Was nooit veel zeedier rondom in die zee ;c;4;0;JOL1
3T1O;H3D ;Metro;Er ontstaat een groot rif ;c;4;0;JOL1
3T5;3G;Metro;Koraalrif omheen gegroeid ;c;4;0;JOL1
9T1F;3G;Metro;milieuvervuiling ;c;4;0;JOL1
12T4F;H3D ;Metro;Meer rif ;c;5;0;JOL1
17I2F;H3D;Metro;Was gelijk al het afval in 1x gedumpt;c;1;0;JOL2-1
26I2F;H3D;Metro;Gene geld verspillen voor vernietiging ervan;c;1;0;JOL2-1
2I3;H3E;Metro;Minder recycle;c;1;0;JOL2-1
17I5F;H3E;Metro;plek voor het afval van de wagens.;c;1;0;JOL2-1
20I5F;H3E;Metro;onregelmatig rif ;c;1;0;JOL2-1
20I3;H3C;Metro;Soort van koraalrif ;c;1;0;JOL2-1
23I2F;H3C;Metro;Een kunstoffe rif ;c;1;0;JOL2-1
5I6F;H3D;Metro;Heb je nooit meer last van de wagens;c;2;0;JOL2-1
17I2F;H3D;Metro;Ontstond er een rif ;c;2;0;JOL2-1
20I6F;H3D;Metro;is het goedkoper;c;2;0;JOL2-1
23I5F;H3D;Metro;is er nu een anagelegt koraafrif ontstaan;c;2;0;JOL2-1
26I2F;H3D;Metro;Ontstaat er een kunstwaardigrif;c;2;0;JOL2-1
2I3;H3E;Metro;bacterie ;c;2;0;JOL2-1
20I5F;H3E;Metro;onregelmatig rif ;c;2;0;JOL2-1
5I10;H3C;Metro;koraalrif;c;2;0;JOL2-1
8I5F;H3C;Metro;komt er meer relief op de zee bodem;c;2;0;JOL2-1
11I6F;H3C;Metro;afval weg ;c;2;0;JOL2-1
17I6F;H3C;Metro;Veel voedsel voor bijv plankton;c;2;0;JOL2-1
20I6F;H3D;Metro;meer zeeplanten;c;3;0;JOL2-1
11I6F;H3C;Metro;dingen waar zeedieren op af komen;c;3;0;JOL2-1
23I2F;H3C;Metro;Veel zou .. ONLEESBAAR VS;c;3;0;JOL2-1
5I6F;H3D;Metro;Meer leefgebied voor dieren ;c;4;0;JOL2-1
20I6F;H3D;Metro;meer zandbanken ;c;4;0;JOL2-1
8I6F;H3E;Metro;willen ze er nog een droppen ;c;4;0;JOL2-1
5I10;H3C;Metro;meer grotere dieren;c;4;0;JOL2-1
23I2F;H3C;Metro;Veel dieren langs kust VS, bouw, makreel ;c;4;0;JOL2-1
3I2O;3A3;Metro;redbirds gememd;c;1;0;JOL2-2
5I5F;3A3;Metro;is er geen rode metrowagon meer;c;1;0;JOL2-2
9I3F;3A3;Metro;minder afval op land;c;1;0;JOL2-2
32I1F;3G2;Metro;geen zorgen over afval;c;1;0;JOL2-2
35I3;3G2;Metro;geen opruimwerkzaamheden voor de amerikanen;c;1;0;JOL2-2
3I2O;3A3;Metro;een nep rif gemaakt in de zee;c;2;0;JOL2-2
5I5F;3A3;Metro;trekt het meer zeedieren aan;c;2;0;JOL2-2
15I3F;3A3;Metro;daarom kon er rif gaan groeien;c;2;0;JOL2-2
11I1F;3G2;Metro;rif gemaakt;c;2;0;JOL2-2
32I1F;3G2;Metro;op de bodem;c;2;0;JOL2-2
35I3;3G2;Metro;een onnatuurlijk rif;c;2;0;JOL2-2
3I2O;3A3;Metro;meer eten voor dieren;c;3;0;JOL2-2
5I5F;3A3;Metro;trekt het andere zeedieren aan;c;3;0;JOL2-2
4I2O;3G2;Metro;meer leefgebied voor zeedieren;c;3;0;JOL2-2
11I1F;3G2;Metro;meer koraal;c;3;0;JOL2-2
32I1F;3G2;Metro;rif;c;3;0;JOL2-2
12T2F;H3C;Metro;999;o;1;0;JOL1
12TF;H3E ;Metro;999;o;1;0;JOL1
18T1F;H3E;Metro;999;o;1;0;JOL1
20T5F;A3;Metro;Metrowagons waren oud;o;1;0;JOL1
21T6F;A3;Metro;999;o;1;0;JOL1
24T1 ;H3C;Metro;999;o;1;0;JOL1
27T2F;H3D ;Metro;999;o;1;0;JOL1
30T1F;H3E ;Metro;999;o;1;0;JOL1
9T2F;H3C;Metro;999;o;1;0;JOL1
12T2F;H3C;Metro;999;o;2;0;JOL1
12TF;H3E ;Metro;999;o;2;0;JOL1
18T1F;H3D ;Metro;999;o;2;0;JOL1
18T1F;H3E;Metro;999;o;2;0;JOL1
18T4F;3G;Metro;999;o;2;0;JOL1
21T6F;A3;Metro;999;o;2;0;JOL1
24T1 ;H3C;Metro;999;o;2;0;JOL1
27T2F;H3D ;Metro;999;o;2;0;JOL1
30T1F;H3E ;Metro;999;o;2;0;JOL1
9T2F;H3C;Metro;999;o;2;0;JOL1
12TF;H3E ;Metro;999;o;3;0;JOL1
18T1F;H3D ;Metro;999;o;3;0;JOL1
18T1F;H3E;Metro;999;o;3;0;JOL1
18T4F;3G;Metro;999;o;3;0;JOL1
21T6F;A3;Metro;999;o;3;0;JOL1
24T1 ;H3C;Metro;999;o;3;0;JOL1
27T2F;H3D ;Metro;999;o;3;0;JOL1
30T1F;H3E ;Metro;999;o;3;0;JOL1
3T5;3G;Metro;Vuil weg ;o;3;0;JOL1
6T3;H3D ;Metro;999;o;3;0;JOL1
9T2F;H3C;Metro;999;o;3;0;JOL1
12T2F;H3C;Metro;999;o;4;0;JOL1
12TF;H3E ;Metro;999;o;4;0;JOL1
15T1F ;H3D ;Metro;999;o;4;0;JOL1
17T1F;H3C;Metro;999;o;4;0;JOL1
18T1F;H3D ;Metro;999;o;4;0;JOL1
18T1F;H3E;Metro;999;o;4;0;JOL1
18T4F;3G;Metro;999;o;4;0;JOL1
19T4F;A3;Metro;999;o;4;0;JOL1
21T5F;H3E;Metro;999;o;4;0;JOL1
21T6F;A3;Metro;999;o;4;0;JOL1
24T1 ;H3C;Metro;999;o;4;0;JOL1
30T1F;H3E ;Metro;999;o;4;0;JOL1
3T40;H3C;Metro;999;o;4;0;JOL1
6T3;H3D ;Metro;999;o;4;0;JOL1
6T6;H3C;Metro;999;o;4;0;JOL1
9T2F;H3C;Metro;999;o;4;0;JOL1
9T6F;H3E;Metro;999;o;4;0;JOL1
12T2F;H3C;Metro;999;o;5;0;JOL1
12TF;H3E ;Metro;999;o;5;0;JOL1
15T1F ;H3D ;Metro;999;o;5;0;JOL1
15T2F;3G;Metro;999;o;5;0;JOL1
17T1F;H3C;Metro;999;o;5;0;JOL1
17T2F;A3;Metro;999;o;5;0;JOL1
18T1F;H3D ;Metro;999;o;5;0;JOL1
18T1F;H3E;Metro;999;o;5;0;JOL1
18T2F;H3C;Metro;999;o;5;0;JOL1
18T2F;H3C;Metro;999;o;5;0;JOL1
18T3F;A3;Metro;999;o;5;0;JOL1
18T4F;3G;Metro;999;o;5;0;JOL1
19T4F;A3;Metro;999;o;5;0;JOL1
21T4;H3D ;Metro;999;o;5;0;JOL1
21T4;H3E;Metro;999;o;5;0;JOL1
21T5F;H3E;Metro;999;o;5;0;JOL1
21T6F;A3;Metro;999;o;5;0;JOL1
22T2O;A3;Metro;999;o;5;0;JOL1
24T1 ;H3C;Metro;999;o;5;0;JOL1
27T2F;H3D ;Metro;999;o;5;0;JOL1
30T1F;H3E ;Metro;999;o;5;0;JOL1
30T3;H3D ;Metro;999;o;5;0;JOL1
3T10;H3E;Metro;999;o;5;0;JOL1
3T1O;H3D ;Metro;999;o;5;0;JOL1
3T40;H3C;Metro;999;o;5;0;JOL1
6T3;H3D ;Metro;999;o;5;0;JOL1
6T6;H3C;Metro;999;o;5;0;JOL1
6T6O;3G;Metro;999;o;5;0;JOL1
9T1F;3G;Metro;999;o;5;0;JOL1
9T2F;H3C;Metro;999;o;5;0;JOL1
9T5F;H3D ;Metro;999;o;5;0;JOL1
9T6F;H3E;Metro;999;o;5;0;JOL1
8I3;H3D;Metro;?;o;1;0;JOL2-1
5I6F;H3D;Metro;?;o;1;0;JOL2-1
14I4O;H3D;Metro;?;o;1;0;JOL2-1
20I6F;H3D;Metro;?;o;1;0;JOL2-1
29I3F;H3D;Metro;?;o;1;0;JOL2-1
5I60;H3E ;Metro;?;o;1;0;JOL2-1
23I5;H3E;Metro;?;o;1;0;JOL2-1
29I3;H3E;Metro;?;o;1;0;JOL2-1
32I3F;H3E;Metro;?;o;1;0;JOL2-1
2I3;H3C;Metro;?;o;1;0;JOL2-1
5I10;H3C;Metro;?;o;1;0;JOL2-1
11I6F;H3C;Metro;?;o;1;0;JOL2-1
17I6F;H3C;Metro;?;o;1;0;JOL2-1
2I1;3G;Metro;?;o;1;0;JOL2-1
8I3;H3D;Metro;?;o;2;0;JOL2-1
14I4O;H3D;Metro;?;o;2;0;JOL2-1
29I3F;H3D;Metro;?;o;2;0;JOL2-1
23I5;H3E;Metro;?;o;2;0;JOL2-1
32I3F;H3E;Metro;?;o;2;0;JOL2-1
20I3;H3C;Metro;?;o;2;0;JOL2-1
14I4O;H3D;Metro;?;o;3;0;JOL2-1
29I3F;H3D;Metro;?;o;3;0;JOL2-1
23I5;H3E;Metro;?;o;3;0;JOL2-1
32I3F;H3E;Metro;?;o;3;0;JOL2-1
2I3;H3C;Metro;?;o;3;0;JOL2-1
20I3;H3C;Metro;?;o;3;0;JOL2-1
14I4O;H3D;Metro;?;o;4;0;JOL2-1
23I5F;H3D;Metro;?;o;4;0;JOL2-1
29I3F;H3D;Metro;?;o;4;0;JOL2-1
17I5F;H3E;Metro;?;o;4;0;JOL2-1
23I5;H3E;Metro;?;o;4;0;JOL2-1
29I3;H3E;Metro;?;o;4;0;JOL2-1
32I3F;H3E;Metro;?;o;4;0;JOL2-1
2I3;H3C;Metro;?;o;4;0;JOL2-1
20I3;H3C;Metro;?;o;4;0;JOL2-1
19I1F;3A3;Metro;?;o;1;0;JOL2-2
17I4F;3G2;Metro;?;o;1;0;JOL2-2
19I1F;3A3;Metro;? ;o;4;0;JOL2-2
26I4F;3G2;Metro;?;o;4;0;JOL2-2
1101;11;Metro;?;;3;0;Veni
416;4;Muziek;?;o;1;0;Veni
509;5;Muziek;?;o;1;0;Veni
611;6;Muziek;?;o;1;0;Veni
612;6;Muziek;?;o;1;0;Veni
704;7;Muziek;?;o;1;0;Veni
817;8;Muziek;?;o;1;0;Veni
909;9;Muziek;?;o;1;0;Veni
918;9;Muziek;?;o;1;0;Veni
1002;10;Muziek;?;o;1;0;Veni
1211;12;Muziek;;o;1;0;Veni
1421;14;Muziek;?;o;1;0;Veni
1705;17;Muziek;?;o;1;0;Veni
2023;20;Muziek;?;o;1;0;Veni
2114;21;Muziek;?;o;1;0;Veni
2605;V2B;Muziek;?;o;1;0;Veni
2620;V2B;Muziek;?;o;1;0;Veni
2803;A3A;Muziek;?;o;1;0;Veni
2807;A3A;Muziek;?;o;1;0;Veni
2818;A3A;Muziek;?;o;1;0;Veni
2825;A3A;Muziek;?;o;1;0;Veni
2921;V4Vf;Muziek;?;o;1;0;Veni
2924;V4Vf;Muziek;?;o;1;0;Veni
3011;MA3B;Muziek;?;o;1;0;Veni
3101;H4NE3;Muziek;?;o;1;0;Veni
3207;VG2A;Muziek;?;o;1;0;Veni
3707;hv3b;Muziek;?;o;1;0;Veni
3721;hv3b;Muziek;?;o;1;0;Veni
4020;v4hg;Muziek;?;o;1;0;Veni
4106;h4b;Muziek;?;o;1;0;Veni
4307;havo4;Muziek;?;o;1;0;Veni
4701;V2BGS;Muziek;?;o;1;0;Veni
4702;V2BGS;Muziek;?;o;1;0;Veni
4722;V2BGS;Muziek;?;o;1;0;Veni
5202;5vwo ;Muziek;?;o;1;0;Veni
821;8;Muziek;?;o;3;0;Veni
918;9;Muziek;?;o;3;0;Veni
1211;12;Muziek;;o;3;0;Veni
1509;15;Muziek;?;o;3;0;Veni
1606;16;Muziek;?;o;3;0;Veni
2310;23;Muziek;?;o;3;0;Veni
2803;A3A;Muziek;?;o;3;0;Veni
2921;V4Vf;Muziek;?;o;3;0;Veni
4020;v4hg;Muziek;?;o;3;0;Veni
4106;h4b;Muziek;?;o;3;0;Veni
4117;h4b;Muziek;?;o;3;0;Veni
4208;A2B;Muziek;?;o;3;0;Veni
4209;A2B;Muziek;?;o;3;0;Veni
228;2;Muziek;?;o;4;0;Veni
313;3;Muziek;?;o;4;0;Veni
509;5;Muziek;?;o;4;0;Veni
612;6;Muziek;?;o;4;0;Veni
918;9;Muziek;?;o;4;0;Veni
1119;11;Muziek;?;o;4;0;Veni
1203;12;Muziek;?;o;4;0;Veni
1211;12;Muziek;;o;4;0;Veni
1314;13;Muziek;?;o;4;0;Veni
1418;14;Muziek;?;o;4;0;Veni
1509;15;Muziek;?;o;4;0;Veni
1514;15;Muziek;?;o;4;0;Veni
1825;18;Muziek;?;o;4;0;Veni
2505;H4B;Muziek;?;o;4;0;Veni
2512;H4B;Muziek;?;o;4;0;Veni
2620;V2B;Muziek;?;o;4;0;Veni
2803;A3A;Muziek;?;o;4;0;Veni
2818;A3A;Muziek;?;o;4;0;Veni
2825;A3A;Muziek;?;o;4;0;Veni
2828;A3A;Muziek;?;o;4;0;Veni
2902;V4Vf;Muziek;?;o;4;0;Veni
2921;V4Vf;Muziek;?;o;4;0;Veni
3002;MA3B;Muziek;?;o;4;0;Veni
3107;H4NE3;Muziek;?;o;4;0;Veni
3312;V3X;Muziek;?;o;4;0;Veni
3814;A2B;Muziek;?;o;4;0;Veni
3824;A2B;Muziek;?;o;4;0;Veni
4020;v4hg;Muziek;?;o;4;0;Veni
4106;h4b;Muziek;?;o;4;0;Veni
4209;A2B;Muziek;?;o;4;0;Veni
4212;A2B;Muziek;?;o;4;0;Veni
4717;V2BGS;Muziek;?;o;4;0;Veni
5202;5vwo ;Muziek;?;o;4;0;Veni
5530;5VWO;Muziek;?;o;4;0;Veni
5610;2M;Muziek;?;o;4;0;Veni
6008;h4a;Muziek;?;o;4;0;Veni
127;1;Muziek;?;o;5;0;Veni
203;2;Muziek;?;o;5;0;Veni
206;2;Muziek;?;o;5;0;Veni
228;2;Muziek;?;o;5;0;Veni
301;3;Muziek;?;o;5;0;Veni
308;3;Muziek;?;o;5;0;Veni
313;3;Muziek;?;o;5;0;Veni
317;3;Muziek;?;o;5;0;Veni
407;4;Muziek;?;o;5;0;Veni
409;4;Muziek;?;o;5;0;Veni
414;4;Muziek;?;o;5;0;Veni
509;5;Muziek;?;o;5;0;Veni
611;6;Muziek;?;o;5;0;Veni
612;6;Muziek;?;o;5;0;Veni
710;7;Muziek;?;o;5;0;Veni
730;7;Muziek;?;o;5;0;Veni
801;8;Muziek;?;o;5;0;Veni
807;8;Muziek;?;o;5;0;Veni
906;9;Muziek;?;o;5;0;Veni
909;9;Muziek;?;o;5;0;Veni
912;9;Muziek;?;o;5;0;Veni
918;9;Muziek;?;o;5;0;Veni
926;9;Muziek;?;o;5;0;Veni
1002;10;Muziek;?;o;5;0;Veni
1008;10;Muziek;?;o;5;0;Veni
1010;10;Muziek;?;o;5;0;Veni
1203;12;Muziek;?;o;5;0;Veni
1211;12;Muziek;;o;5;0;Veni
1215;12;Muziek;?;o;5;0;Veni
1314;13;Muziek;?;o;5;0;Veni
1315;13;Muziek;?;o;5;0;Veni
1404;14;Muziek;;o;5;0;Veni
1405;14;Muziek;?;o;5;0;Veni
1418;14;Muziek;?;o;5;0;Veni
1509;15;Muziek;?;o;5;0;Veni
1514;15;Muziek;?;o;5;0;Veni
1606;16;Muziek;?;o;5;0;Veni
1703;17;Muziek;?;o;5;0;Veni
1705;17;Muziek;;o;5;0;Veni
1706;17;Muziek;?;o;5;0;Veni
1814;18;Muziek;?;o;5;0;Veni
1816;18;Muziek;?;o;5;0;Veni
2017;20;Muziek;?;o;5;0;Veni
2022;20;Muziek;?;o;5;0;Veni
2103;21;Muziek;?;o;5;0;Veni
2108;21;Muziek;?;o;5;0;Veni
2119;21;Muziek;;o;5;0;Veni
2201;22;Muziek;?;o;5;0;Veni
2304;23;Muziek;?;o;5;0;Veni
2402;MA3B ;Muziek;?;o;5;0;Veni
2412;MA3B ;Muziek;?;o;5;0;Veni
2418;MA3B ;Muziek;?;o;5;0;Veni
2420;MA3B ;Muziek;?;o;5;0;Veni
2501;H4B;Muziek;?;o;5;0;Veni
2502;H4B;Muziek;?;o;5;0;Veni
2503;H4B;Muziek;?;o;5;0;Veni
2505;H4B;Muziek;?;o;5;0;Veni
2512;H4B;Muziek;?;o;5;0;Veni
2605;V2B;Muziek;?;o;5;0;Veni
2613;V2B;Muziek;?;o;5;0;Veni
2615;V2B;Muziek;?;o;5;0;Veni
2620;V2B;Muziek;?;o;5;0;Veni
2803;A3A;Muziek;?;o;5;0;Veni
2814;A3A;Muziek;?;o;5;0;Veni
2818;A3A;Muziek;?;o;5;0;Veni
2825;A3A;Muziek;?;o;5;0;Veni
2910;V4Vf;Muziek;?;o;5;0;Veni
2921;V4Vf;Muziek;?;o;5;0;Veni
3106;H4NE3;Muziek;?;o;5;0;Veni
3107;H4NE3;Muziek;?;o;5;0;Veni
3108;H4NE3;Muziek;?;o;5;0;Veni
3111;H4NE3;Muziek;?;o;5;0;Veni
3112;H4NE3;Muziek;?;o;5;0;Veni
3203;VG2A;Muziek;?;o;5;0;Veni
3215;VG2A;Muziek;?;o;5;0;Veni
3217;VG2A;Muziek;?;o;5;0;Veni
3316;V3X;Muziek;?;o;5;0;Veni
3323;V3X;Muziek;?;o;5;0;Veni
3707;hv3b;Muziek;?;o;5;0;Veni
3709;hv3b;Muziek;?;o;5;0;Veni
3711;hv3b;Muziek;?;o;5;0;Veni
3714;hv3b;Muziek;?;o;5;0;Veni
3726;hv3b;Muziek;?;o;5;0;Veni
3812;A2B;Muziek;?;o;5;0;Veni
3824;A2B;Muziek;?;o;5;0;Veni
4004;v4hg;Muziek;?;o;5;0;Veni
4020;v4hg;Muziek;?;o;5;0;Veni
4101;h4b;Muziek;?;o;5;0;Veni
4105;h4b;Muziek;?;o;5;0;Veni
4106;h4b;Muziek;?;o;5;0;Veni
4107;h4b;Muziek;?;o;5;0;Veni
4209;A2B;Muziek;?;o;5;0;Veni
4215;A2B;Muziek;?;o;5;0;Veni
4304;havo4;Muziek;?;o;5;0;Veni
4307;havo4;Muziek;?;o;5;0;Veni
4404;2V2A;Muziek;?;o;5;0;Veni
4412;2V2A;Muziek;?;o;5;0;Veni
4701;V2BGS;Muziek;?;o;5;0;Veni
4716;V2BGS;Muziek;?;o;5;0;Veni
4718;V2BGS;Muziek;?;o;5;0;Veni
4722;V2BGS;Muziek;?;o;5;0;Veni
4808;p2vb;Muziek;?;o;5;0;Veni
4813;p2vb;Muziek;?;o;5;0;Veni
4814;p2vb;Muziek;?;o;5;0;Veni
4815;p2vb;Muziek;?;o;5;0;Veni
5104;A4;Muziek;?;o;5;0;Veni
5109;A4;Muziek;?;o;5;0;Veni
5110;A4;Muziek;?;o;5;0;Veni
5202;5vwo ;Muziek;?;o;5;0;Veni
5506;5VWO;Muziek;?;o;5;0;Veni
5530;5VWO;Muziek;?;o;5;0;Veni
5602;2M;Muziek;?;o;5;0;Veni
5610;2M;Muziek;?;o;5;0;Veni
6006;h4a;Muziek;?;o;5;0;Veni
6008;h4a;Muziek;?;o;5;0;Veni
6010;h4a;Muziek;?;o;5;0;Veni
6025;h4a;Muziek;?;o;5;0;Veni
614;6;Muziek;?;o;6;0;Veni
1715;17;Muziek;?;o;6;0;Veni
1817;18;Muziek;?;o;6;0;Veni
4105;h4b;Muziek;?;o;6;0;Veni
105;1;Muziek;ndig alle onderdelen van bladmuziek te begrijpen;c;1;0;Veni
127;1;Muziek;muzieknoten leren is complex;c;1;0;Veni
203;2;Muziek;muziek luisteren;c;1;0;Veni
217;2;Muziek;je gaat een muziekstuk leren;c;1;0;Veni
228;2;Muziek;meerdere instrumenten spelen;c;1;0;Veni
313;3;Muziek;beter lezen;c;1;0;Veni
407;4;Muziek;hersenen sturen signalen;c;1;0;Veni
409;4;Muziek;alle handelingen samen worden in verschillende gebieden in je hersenen  opgeslagen;c;1;0;Veni
428;4;Muziek;muziek luisteren;c;1;0;Veni
508;5;Muziek;het horen van muziek koppelt hersen gebieden;c;1;0;Veni
524;5;Muziek;om een instrument te bespelen zijn veel verschillende functies van het brein benodigd;c;1;0;Veni
528;5;Muziek;muziek heeft invloed op hersenen;c;1;0;Veni
801;8;Muziek;muziek stukken onthouden;c;1;0;Veni
921;9;Muziek;muziek heeft een aantal voordelen;c;1;0;Veni
925;9;Muziek;muziek zet je aan het denken;c;1;0;Veni
1007;10;Muziek;om noten te lezen is best lastig;c;1;0;Veni
1009;10;Muziek;je doet bij muziek spelen veel dingen tegelijk zoals: noten lezen, met twee handen tegelijk spelen;c;1;0;Veni
1010;10;Muziek;muziek verwerken;c;1;0;Veni
1102;11;Muziek;naar muziek luisteren;c;1;0;Veni
1103;11;Muziek;muziek zet verschillende hersengebieden in werking;c;1;0;Veni
1104;11;Muziek;muzie wordt afgespeeld;c;1;0;Veni
1111;11;Muziek;van muziek;c;1;0;Veni
